id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
3500,9.18381060030178,-10.186743590668188,-76.56308835258866,4,-109.81477425492585,-13158.174825875545,-13242.827522070496,84.65267665930143,-13158.16945171205,-0.005374163494707318
3501,20.182139649812367,-17.032939489205,24.37078079028102,4,-196.66344717355645,-31.010211080872917,90.91609161869488,-121.92630315056144,-31.01023036318008,1.9282307164303347e-5
3502,-3.4189317926505853,-10.70356727777423,-0.711543923383965,4,-270.2577391479348,-1292.2285912221478,-716.2687690275945,-575.9598232877798,-1292.228576238474,-1.4983673736423953e-5
3503,-74.84054532239453,50.40155025589506,39.36241832552904,4,-297.2572694423738,-9259.919463244827,-9382.969149068547,123.049669989026,-9259.92407247592,0.004609231093127164
3504,-27.83168550675147,-2.2663637483419588,-4.287043567281574,2,-177.02656283225696,97.24674125671584,-1.0962401731761517,98.34298132903112,97.24653552049416,0.00020573622167319172
3505,-53.06231712282756,-28.817426180206507,50.16604872757752,2,-157.00417051398537,31.955434612111258,-59.321162210347254,91.27659463780275,31.959856770740306,-0.004422158629047601
3506,36.405641547405,-19.73430901089316,-17.437718727388912,4,-133.1714676424247,-1252.582106966954,-706.4731804813621,-546.1089311015734,-1252.5818790578596,-0.00022790909429204476
3507,81.14392585014333,7.748633785726622,-0.8562088637564691,4,-76.55869944960386,-682.6133174351381,-137.88949256683478,-544.7238257187153,-682.6131927134074,-0.0001247217306854509
3508,-39.61476634881711,25.88319743802349,12.497007742758846,2,-113.65957026501837,127.9877206932155,4.575650986458681,123.412069512861,127.98776773439255,-4.704117705500721e-5
3509,-50.0378726218078,-48.098646727333296,6.321121873931081,2,-121.04879389961897,184.79900991571483,5.722112462482041,179.0768972856069,184.7988159418784,0.0001939738364455934
3510,8.516941186718213,1.2297096746939546,1.4311124204907204,4,-207.21112097231992,-1257.1851832356012,-629.068215136612,-628.1169698783052,-1257.1851638676956,-1.9367905679246178e-5
3511,-50.05639807346949,40.05307603748918,-75.94244928786135,2,-102.28116462747428,272.83674874603895,-47.54364600729949,320.38039524409334,272.83680886078497,-6.011474602019007e-5
3512,-61.718904430789536,-46.93172651714783,-2.0883565811259954,2,-69.17033189842701,120.99760794549586,0.5971390549043426,120.40046860850359,120.99787076963796,-0.00026282414209788385
3513,62.698545399902805,11.46506029411091,-40.241559382278425,4,-87.31459766873358,-1330.629095673128,-802.2653501360096,-528.3637440458274,-1330.628886808544,-0.0002088645840103709
