id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
3875,-60.353210937487866,0.0,-21.601579411215248,4,-47.14255111952255,-9244.787483862012,-9225.18644922827,-19.60101388476312,-9244.811205688913,0.023721826901237364
3876,28.76101331944812,0.0,6.027975818626394,4,-47.35094384789528,-10666.346867949118,-10644.278327025731,-22.06856111874224,-10666.362122853314,0.015254904195899144
3877,-113.13168671956036,0.0,77.11381513228966,4,-67.11828853179593,-4019.7972220224287,-4006.463484357501,-13.333776633155695,-4019.8045477290707,0.007325706641950092
3878,68.76530708910087,0.0,48.51445529428215,4,-48.73720228349703,-11166.27116303562,-11130.050025534909,-36.22116081523575,-11166.326870872315,0.05570783669463708
3879,18.365989826208274,0.0,-6.63874323162286,4,-46.28319594431366,-10605.582206835652,-10584.611800300649,-20.970430532052998,-10605.588560179891,0.006353344238959835
3880,46.22406115633824,0.0,-176.91392051991315,4,-26.25680274800793,-11351.947927270923,-11321.139421437696,-30.808490021664408,-11352.01193992276,0.06401265183740179
3881,-99.6689521720441,0.0,171.71964206659376,4,-90.39944377628267,1615.1557975309122,1470.3260660930712,144.8297728788176,1615.159414379224,-0.003616848311821741
3882,104.18212964964363,0.0,-46.93133871464197,4,-35.409574506937254,-12109.121324495503,-12130.238812778045,21.11748971680729,-12109.09444789917,-0.026876596333750058
3883,-7.354803367493082,0.0,-14.38118519701539,4,-46.56936125361146,-10290.696700216882,-10268.907865854271,-21.788782293631222,-10290.697427726329,0.0007275094467331655
3884,-45.03531450319907,0.0,104.72165832783782,4,-68.63607186656517,-6612.789383955815,-6604.424729168771,-8.364620538731842,-6612.810573272249,0.021189316434174543
3885,-35.75700942998986,0.0,-18.49759591443526,4,-47.089787909853,-9769.720700647797,-9750.197990006805,-19.522700329536473,-9769.715210668965,-0.00548997883197444
3886,53.25083083993032,0.0,-122.80280371724415,4,-30.66879629391556,-11311.814429541242,-11278.269264394476,-33.54515725989784,-11311.922890893204,0.10846135196152318
3887,-20.5744195943162,0.0,21.24663838461486,4,-53.061145086054964,-9572.31066563398,-9553.469075797648,-18.841565620851114,-9572.309409091165,-0.0012565428150992375
3888,140.99104368955943,0.0,106.31541386160282,4,-48.02630772747965,-11804.091915595125,-11561.474577160565,-242.61732713750695,-11804.09789616012,0.00598056499438826
3889,23.849967558862524,0.0,92.16830888912726,4,-58.60125302697422,-9943.312354255637,-9925.298408451661,-18.01396312442886,-9943.31318155478,0.0008272991435660515
