vx_kms,vy_kms,vz_kms,psd_s3_m6,status,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
-20.0,20.0,-40.0,0.0,4,-10273.324015400554,-10250.597575813932,-22.726482501788677,-10273.342631149642,0.018615749087985023
-10.0,20.0,-40.0,0.0,4,-10405.27542521399,-10382.404760940843,-22.8706967655301,-10405.33086385301,0.05543863902130397
0.0,20.0,-40.0,0.0,4,-10527.458583864547,-10505.296251820808,-22.16234176147693,-10527.51310312064,0.05451925609304453
10.0,20.0,-40.0,0.0,4,-10654.193046685294,-10631.455131614117,-22.737924222046367,-10654.198978442584,0.005931757290454698
20.0,20.0,-40.0,0.0,4,-10755.022465059099,-10731.355949793566,-23.66653340151786,-10755.008945488547,-0.013519570551579818
30.0,20.0,-40.0,0.0,4,-10843.088536337873,-10820.058345311993,-23.030185937409957,-10843.089303957444,0.00076761957097915
40.0,20.0,-40.0,0.0,4,-10952.433809848333,-10928.046294363921,-24.387495446415173,-10952.425586610367,-0.008223237966376473
50.0,20.0,-40.0,0.0,4,-11015.303268042184,-10988.594779847524,-26.708479682331117,-11015.325693409084,0.022425366900279187
60.0,20.0,-40.0,0.0,4,-11033.627891446613,-11006.359217814637,-27.268679944062782,-11033.626532883674,-0.0013585629385488573
70.0,20.0,-40.0,0.0,4,-11078.966475920484,-11052.52600932896,-26.440486518981103,-11079.000260403853,0.03378448336843576
80.0,20.0,-40.0,0.0,4,-11172.908419873896,-11145.640735102144,-27.26769336460164,-11173.061950569827,0.15353069593038526
90.0,20.0,-40.0,0.0,4,-11288.426975262188,-11259.916435866684,-28.510538995604726,-11288.547223859769,0.12024859758093953
100.0,20.0,-40.0,0.0,4,-11400.17231767079,-11362.778288124866,-37.3940028927143,-11400.19134835075,0.019030679961360875
110.0,20.0,-40.0,0.0,4,-11457.269010545888,-11420.049139363926,-37.21986037669598,-11457.225082894085,-0.043927651802732726
120.0,20.0,-40.0,0.0,4,-11523.942961123203,-11487.69248014979,-36.25048382110699,-11523.937540652769,-0.005420470433818991
130.0,20.0,-40.0,0.0,4,-11546.565363834447,-11509.134648141538,-37.4307406266382,-11546.506897713603,-0.05846612084314984
140.0,20.0,-40.0,0.0,4,-11524.180967937975,-11489.39205158052,-34.78890506996659,-11524.203422625604,0.02245468762885139
150.0,20.0,-40.0,0.0,4,-11578.625349705368,-11544.933996638572,-33.69133449937357,-11578.640015845793,0.014666140425106278
160.0,20.0,-40.0,0.0,4,-11568.583979742247,-11535.165448497204,-33.41851023950177,-11568.605993747833,0.022014005586243002
170.0,20.0,-40.0,0.0,4,-11548.454918956846,-11516.318703691471,-32.1362187475626,-11548.473289888816,0.018370931969911908
180.0,20.0,-40.0,0.0,4,-11545.380237480427,-11513.157062199012,-32.22316463803402,-11545.404180276155,0.023942795727634802
190.0,20.0,-40.0,0.0,4,-11497.284180496277,-11466.105563008374,-31.178625645004328,-11497.31914079657,0.03496030029236863
200.0,20.0,-40.0,0.0,4,-11479.342000365805,-11448.05978311205,-31.282239385558587,-11479.358210909277,0.016210543471970595
-200.0,40.0,-40.0,0.0,4,-6193.800956872976,-6174.151696218088,-19.649256428156882,-6193.824923476689,0.02396660371323378
-190.0,40.0,-40.0,0.0,4,-6407.496084847427,-6387.681167958484,-19.814914849562864,-6407.577320183843,0.08123533641628455
-180.0,40.0,-40.0,0.0,4,-6628.5608308736,-6608.55672896096,-20.004101251993877,-6628.54488020012,-0.01595067347989243
-170.0,40.0,-40.0,0.0,4,-6855.888697135066,-6835.676654400994,-20.212038772305277,-6855.917861841124,0.029164706058509182
-160.0,40.0,-40.0,0.0,4,-7087.989421205361,-7067.5203989214915,-20.46901185183242,-7088.004888548245,0.015467342883312085
-150.0,40.0,-40.0,0.0,4,-7322.878403385768,-7302.134587929494,-20.743805055576583,-7322.899710263644,0.0213068778757588
-140.0,40.0,-40.0,0.0,4,-7559.425609315995,-7538.515630398206,-20.909956410439953,-7559.510956977667,0.08534766167213093
-130.0,40.0,-40.0,0.0,4,-7796.983958622455,-7776.113853300877,-20.870082725023348,-7797.081199033054,0.09724041059871524
-120.0,40.0,-40.0,0.0,4,-8035.490455908916,-8014.780064776893,-20.71039033091709,-8035.494402916867,0.003947007950955594
-110.0,40.0,-40.0,0.0,4,-8274.294175580311,-8253.83430735622,-20.459874968553954,-8274.353994097255,0.05981851694377838
-100.0,40.0,-40.0,0.0,4,-8512.251547792801,-8492.081288801377,-20.17028494451633,-8512.25957195112,0.008024158318221453
-90.0,40.0,-40.0,0.0,4,-8749.178650376334,-8729.28594575096,-19.892726513733873,-8749.171055156477,-0.007595219856739277
-80.0,40.0,-40.0,0.0,4,-8984.18250613731,-8964.274164734328,-19.908323835278008,-8984.173971215112,-0.008534922197213746
-70.0,40.0,-40.0,0.0,4,-9212.257119381737,-9192.025701184977,-20.23137522884058,-9212.310403304313,0.05328392257615633
-60.0,40.0,-40.0,0.0,4,-9428.982431282328,-9408.404851206062,-20.577582251224,-9428.993826597005,0.011395314677429269
-50.0,40.0,-40.0,0.0,4,-9632.821020811394,-9612.22461684396,-20.596415023228467,-9632.893387672359,0.07236686096439371
-40.0,40.0,-40.0,0.0,4,-9825.81272157586,-9805.489723461158,-20.322987705732686,-9825.791317077637,-0.021404498222182156
-30.0,40.0,-40.0,0.0,4,-10010.423217312498,-9990.107368947789,-20.315877254575057,-10010.411864879678,-0.011352432820785907
-20.0,40.0,-40.0,0.0,4,-10184.059386742993,-10163.024922796954,-21.034441642941857,-10184.17779639281,0.11840964981820434
-10.0,40.0,-40.0,0.0,4,-10342.333024476087,-10319.882957202852,-22.450100848517096,-10342.341688774526,0.008664298438816331
0.0,40.0,-40.0,0.0,4,-10470.909644950576,-10447.404936000157,-23.504699840653615,-10470.999906624073,0.09026167349657044
10.0,40.0,-40.0,0.0,4,-10577.488329807344,-10554.21922569561,-23.269085965990083,-10577.514530794415,0.026200987071206328
20.0,40.0,-40.0,0.0,4,-10683.53962301512,-10660.462553033027,-23.077065133887867,-10683.489893760016,-0.049729255104466574
30.0,40.0,-40.0,0.0,4,-10781.851353496384,-10758.162667286473,-23.688659831663337,-10781.884822904129,0.03346940774463292
40.0,40.0,-40.0,0.0,4,-10863.130948536023,-10838.8459400763,-24.285034173674877,-10863.115508597726,-0.015439938297276967
50.0,40.0,-40.0,0.0,4,-10932.633322058471,-10907.763859328377,-24.869445134101433,-10932.686508673716,0.053186615245067514
60.0,40.0,-40.0,0.0,4,-10995.86364269895,-10970.085673642247,-25.777926931662876,-10995.852927588594,-0.010715110356613877
70.0,40.0,-40.0,0.0,4,-11055.439888943245,-11028.507004431169,-26.932880971337042,-11055.56358214842,0.12369320517427695
80.0,40.0,-40.0,0.0,4,-11111.106615027345,-11082.923029017162,-28.183547768497974,-11111.176596926782,0.06998189943624311
90.0,40.0,-40.0,0.0,4,-11165.518564599177,-11136.156886083712,-29.361702518256475,-11165.63588312104,0.11731852186312608
100.0,40.0,-40.0,0.0,4,-11217.959502325377,-11187.939753562558,-30.019740803045572,-11217.973357160063,0.013854834685844253
110.0,40.0,-40.0,0.0,4,-11266.494539003854,-11236.4231046943,-30.071447266408047,-11266.451526763423,-0.04301224043047114
120.0,40.0,-40.0,0.0,4,-11267.563419249766,-11237.539373486592,-30.024051052698347,-11267.62978226897,0.06636301920480037
130.0,40.0,-40.0,0.0,4,-11296.10573221078,-11265.457951878225,-30.64782366749295,-11296.328735398065,0.22300318728412094
140.0,40.0,-40.0,0.0,4,-11325.450506530306,-11293.381606893781,-32.068903662061324,-11325.42164978683,-0.028856743476353586
150.0,40.0,-40.0,0.0,4,-11298.067988565313,-11264.618742674691,-33.44924867007519,-11298.094920187776,0.026931622462143423
160.0,40.0,-40.0,0.0,4,-11304.75573127565,-11270.670510563925,-34.08517919684892,-11304.791961253546,0.036229977895345655
170.0,40.0,-40.0,0.0,4,-11297.496988188675,-11261.962294403571,-35.53462825633948,-11297.51575137142,0.018763182744805817
180.0,40.0,-40.0,0.0,4,-11258.380569984969,-11222.235905376969,-36.144658558763226,-11258.408404296382,0.027834311413243995
190.0,40.0,-40.0,0.0,4,-11244.594698290282,-11207.738980752598,-36.8557430798564,-11244.6145562019,0.019857911616782076
200.0,40.0,-40.0,0.0,4,-11171.913447772991,-11133.636488742368,-38.277010464519236,-11171.939038191007,0.025590418015781324
-200.0,60.0,-40.0,0.0,4,-6143.520525933851,-6124.193918031224,-19.3265873246713,-6143.49049993357,-0.030026000280486187
-190.0,60.0,-40.0,0.0,4,-6352.14106397734,-6332.64670393209,-19.494333663563722,-6352.172650506132,0.03158652879210422
-180.0,60.0,-40.0,0.0,4,-6567.797859481202,-6548.108822848848,-19.688998038865495,-6567.7527564082,-0.045103073001882876
-170.0,60.0,-40.0,0.0,4,-6789.639218744599,-6769.7312432562,-19.90794319795931,-6789.5044939117215,-0.13472483287750947
-160.0,60.0,-40.0,0.0,4,-7016.169776840744,-6996.055417933486,-20.114333774242542,-7016.195306414237,0.025529573493258795
-150.0,60.0,-40.0,0.0,4,-7246.880499316463,-7226.494082063203,-20.386404810938483,-7246.91379969882,0.033300382357083436
-140.0,60.0,-40.0,0.0,4,-7478.928546947826,-7458.273520505929,-20.655027637446363,-7478.943584615444,0.015037667617434636
-130.0,60.0,-40.0,0.0,4,-7711.312243204036,-7690.54048009719,-20.77176987252728,-7711.29204627599,-0.020196928046061657
-120.0,60.0,-40.0,0.0,4,-7943.580714117092,-7922.818527289099,-20.762204053040197,-7943.630389589158,0.049675472066155635
-110.0,60.0,-40.0,0.0,4,-8174.697201971234,-8154.133191963971,-20.56403871396881,-8174.644903950369,-0.05229802086523705
-100.0,60.0,-40.0,0.0,4,-8404.724737771743,-8384.461770528354,-20.262974344534655,-8404.823980323268,0.09924255152509431
-90.0,60.0,-40.0,0.0,4,-8632.5788622211,-8612.73782681122,-19.84102447571561,-8632.596027760408,0.017165539307825384
-80.0,60.0,-40.0,0.0,4,-8858.73333817535,-8839.235008897762,-19.498361001621543,-8858.753395233047,0.020057057696249103
-70.0,60.0,-40.0,0.0,4,-9081.803289960077,-9062.343912974542,-19.459366214645815,-9081.857600275927,0.05431031585067103
-60.0,60.0,-40.0,0.0,4,-9297.145859364868,-9277.321711170618,-19.824113699666494,-9297.164316292185,0.018456927316947258
-50.0,60.0,-40.0,0.0,4,-9500.317853449278,-9480.011261857937,-20.30656894958014,-9500.375252362628,0.057398913349970826
-40.0,60.0,-40.0,0.0,4,-9691.37430296922,-9670.597075472066,-20.777194968996476,-9691.376821212003,0.002518242783480673
-30.0,60.0,-40.0,0.0,4,-9870.150311888843,-9848.942494194936,-21.20780073338077,-9870.137087287909,-0.013224600934336195
-20.0,60.0,-40.0,0.0,4,-10036.690803477302,-10015.221385593644,-21.469418423202725,-10036.723618557518,0.03281508021609625
-10.0,60.0,-40.0,0.0,4,-10188.84998059609,-10167.2838351681,-21.566129196528617,-10188.821710996017,-0.028269600072235335
0.0,60.0,-40.0,0.0,4,-10330.714425490354,-10309.086141487458,-21.628327613094104,-10330.755965068522,0.04153957816743059
10.0,60.0,-40.0,0.0,4,-10462.317272109298,-10440.362012838279,-21.955224850366598,-10462.347470866327,0.030198757029211265
20.0,60.0,-40.0,0.0,4,-10579.245289935361,-10556.633567517272,-22.611738235564484,-10579.21756178456,-0.02772815080061264
30.0,60.0,-40.0,0.0,4,-10680.844347398499,-10657.601357826867,-23.24295294140844,-10680.894588696927,0.05024129842786351
40.0,60.0,-40.0,0.0,4,-10770.009422318566,-10746.316327894598,-23.693080149005887,-10770.036618999287,0.027196680721317534
50.0,60.0,-40.0,0.0,4,-10848.874184672617,-10824.70331613494,-24.170869622713404,-10848.87588953745,0.0017048648333002347
60.0,60.0,-40.0,0.0,4,-10916.619195873092,-10891.717506774872,-24.90167389595067,-10916.74384785575,0.1246519826581789
70.0,60.0,-40.0,0.0,4,-10975.437522216052,-10949.606673841019,-25.830842966759356,-10975.488123168967,0.05060095291446487
80.0,60.0,-40.0,0.0,4,-11023.544676592877,-10996.558533211968,-26.986146163179253,-11023.437771752288,-0.10690484058977745
90.0,60.0,-40.0,0.0,4,-11060.768929926578,-11032.459328357805,-28.30960065889808,-11060.862406563512,0.09347663693370123
100.0,60.0,-40.0,0.0,4,-11090.600102401442,-11061.101277817233,-29.49882754968982,-11090.587681943738,-0.012420457704138244
110.0,60.0,-40.0,0.0,4,-11115.006361817825,-11084.578994779404,-30.427355901736856,-11114.981625958895,-0.02473585892948904
120.0,60.0,-40.0,0.0,4,-11135.118723243533,-11103.622649228157,-31.496121551551084,-11135.102551538555,-0.016171704977750778
130.0,60.0,-40.0,0.0,4,-11136.060880596227,-11103.766250480652,-32.294617444163414,-11136.050787316686,-0.010093279541251832
140.0,60.0,-40.0,0.0,4,-11135.48069306013,-11102.805537847635,-32.67518390702091,-11135.48324722625,0.0025541661198076326
150.0,60.0,-40.0,0.0,4,-11136.572114744355,-11103.747215724972,-32.8248897683581,-11136.601860777728,0.029746033373157843
160.0,60.0,-40.0,0.0,4,-11110.639168266262,-11077.497220744686,-33.14191784971964,-11110.67086118595,0.03169291968879406
170.0,60.0,-40.0,0.0,4,-11090.676773442076,-11056.875990673625,-33.800818350746724,-11090.695288197403,0.018514755327487364
180.0,60.0,-40.0,0.0,4,-11071.719046300734,-11036.91831783236,-34.800811114513216,-11071.752077767796,0.03303146706275584
190.0,60.0,-40.0,0.0,4,-10990.49758270416,-10955.148347247814,-35.34925782625252,-10990.515530179211,0.01794747505118721
200.0,60.0,-40.0,0.0,4,-10963.068172266176,-10927.25948743943,-35.80871313500414,-10963.094940038907,0.026767772731545847
-200.0,80.0,-40.0,0.0,4,-6078.041779210991,-6058.851295057146,-19.19046701710957,-6077.993292172939,-0.048487038052371645
-190.0,80.0,-40.0,0.0,4,-6279.183095645609,-6259.9456288092615,-19.23744924450097,-6279.188575133592,0.005479487983393483
-180.0,80.0,-40.0,0.0,4,-6487.650354332322,-6468.320045205701,-19.330288200259098,-6487.562439783866,-0.0879145484568653
-170.0,80.0,-40.0,0.0,4,-6701.827097905431,-6682.390808896268,-19.43627731769326,-6701.828223733432,0.0011258280010224553
-160.0,80.0,-40.0,0.0,4,-6921.377185567773,-6901.861431824932,-19.515755818949902,-6921.392004945347,0.014819377573985548
-150.0,80.0,-40.0,0.0,4,-7145.333598203339,-7125.650754578931,-19.68284987642473,-7145.336294576789,0.002696373450817191
-140.0,80.0,-40.0,0.0,4,-7371.612676362432,-7351.709444424961,-19.903212956346056,-7371.622610855095,0.009934492663887795
-130.0,80.0,-40.0,0.0,4,-7599.389945293494,-7579.213951334043,-20.175975096579087,-7599.470641476185,0.08069618269109924
-120.0,80.0,-40.0,0.0,4,-7825.761652811681,-7805.359730401782,-20.40193096095302,-7825.764394115215,0.0027413035331846913
-110.0,80.0,-40.0,0.0,4,-8050.546557497521,-8030.005982095295,-20.540603040052062,-8050.606028954549,0.05947145702884882
-100.0,80.0,-40.0,0.0,4,-8271.508109716398,-8251.029292840396,-20.478833527352876,-8271.480933727858,-0.027175988539966056
-90.0,80.0,-40.0,0.0,4,-8488.75852288026,-8468.45321057517,-20.305322583146094,-8488.727001612197,-0.03152126806344313
-80.0,80.0,-40.0,0.0,4,-8702.572216919936,-8682.560185588054,-20.012055890296487,-8702.561217519113,-0.010999400823493488
-70.0,80.0,-40.0,0.0,4,-8912.301963567506,-8892.632054105943,-19.669920623218765,-8912.275792897117,-0.026170670389547013
-60.0,80.0,-40.0,0.0,4,-9118.300841436108,-9098.861466052407,-19.439368221919956,-9118.379060580291,0.07821914418309461
-50.0,80.0,-40.0,0.0,4,-9319.82453577409,-9300.113027701185,-19.711547803571943,-9319.78577885317,-0.03875692092151439
-40.0,80.0,-40.0,0.0,4,-9510.058928856011,-9489.621523454523,-20.437404384088083,-9510.126947833964,0.06801897795230616
-30.0,80.0,-40.0,0.0,4,-9686.068322743082,-9665.136234107189,-20.93208288640045,-9686.108233573277,0.03991083019536745
-20.0,80.0,-40.0,0.0,4,-9851.080976956364,-9829.88592373355,-21.195057472349376,-9851.143003960486,0.06202700412177364
-10.0,80.0,-40.0,0.0,4,-10004.733904655286,-9983.34319603372,-21.390702421506415,-10004.746451146235,0.012546490948807332
0.0,80.0,-40.0,0.0,4,-10150.744580121567,-10128.977195663276,-21.767391344692438,-10150.821093486327,0.07651336476010329
10.0,80.0,-40.0,0.0,4,-10281.09225557412,-10258.877959982314,-22.21425336339162,-10281.223714311995,0.1314587378747092
20.0,80.0,-40.0,0.0,4,-10399.077125349631,-10376.32294946344,-22.75421149556889,-10399.14390075609,0.06677540645796398
30.0,80.0,-40.0,0.0,4,-10504.371047379678,-10481.466587099692,-22.904449326556897,-10504.394288378528,0.02324099884936004
40.0,80.0,-40.0,0.0,4,-10596.468084979166,-10573.1087023671,-23.359398173718414,-10596.542035928514,0.07395094934872759
50.0,80.0,-40.0,0.0,4,-10679.448704959399,-10655.706833654325,-23.741892429368598,-10679.432955697943,-0.015749261456221575
60.0,80.0,-40.0,0.0,4,-10751.548512170448,-10727.32579030129,-24.2227359996338,-10751.46369335787,-0.08481881257830537
70.0,80.0,-40.0,0.0,4,-10809.640308717137,-10784.564756224729,-25.07552669826371,-10809.64044111816,0.00013240102271083742
80.0,80.0,-40.0,0.0,4,-10860.257439051555,-10833.914738876636,-26.34265782738049,-10860.390212663922,0.13277361236760044
90.0,80.0,-40.0,0.0,4,-10898.959336492768,-10871.395168451842,-27.5642018453609,-10899.005336414479,0.04599992171097256
100.0,80.0,-40.0,0.0,4,-10924.712342317425,-10895.880797537786,-28.831556411631894,-10924.846495946886,0.13415362946034293
110.0,80.0,-40.0,0.0,4,-10944.314771935251,-10914.209161451552,-30.105612637025658,-10944.35352750064,0.038755565388783
120.0,80.0,-40.0,0.0,4,-10954.776205431981,-10923.67545494388,-31.100762492508665,-10954.770002495097,-0.006202936883710208
130.0,80.0,-40.0,0.0,4,-10963.424251453389,-10931.356454812994,-32.06775328552913,-10963.479280957872,0.055029504483172786
140.0,80.0,-40.0,0.0,4,-10951.505947113117,-10918.597407046367,-32.908550954365545,-10951.531614809785,0.025667696667369455
150.0,80.0,-40.0,0.0,4,-10938.435924699363,-10904.360349024573,-34.07553785351634,-10938.461189867296,0.02526516793295741
160.0,80.0,-40.0,0.0,4,-10915.8893901059,-10881.047820787731,-34.841550329321144,-10915.916496197633,0.027106091733003268
170.0,80.0,-40.0,0.0,4,-10884.39246396698,-10849.539966995011,-34.852522463374775,-10884.40962740616,0.017163439179057605
180.0,80.0,-40.0,0.0,4,-10846.375366819126,-10811.204933912744,-35.17043399316368,-10846.393742787948,0.018375968822510913
190.0,80.0,-40.0,0.0,4,-10810.957753231733,-10775.569788717046,-35.387941470057136,-10810.96486665778,0.0071134260469989385
200.0,80.0,-40.0,0.0,4,-10755.595592681546,-10720.05803843335,-35.537523379991164,-10755.619566946616,0.023974265070137335
-200.0,100.0,-40.0,0.0,4,-5999.607491334441,-5980.768301541076,-18.83918441596428,-5999.593975225166,-0.013516109274860355
-190.0,100.0,-40.0,0.0,4,-6191.630845230602,-6172.800129503041,-18.830706157889832,-6191.656654780515,0.025809549912992225
-180.0,100.0,-40.0,0.0,4,-6391.046550019649,-6372.240575440825,-18.805948705978757,-6391.045465340156,-0.0010846794930330361
-170.0,100.0,-40.0,0.0,4,-6596.105633727497,-6577.2949859441,-18.810601101559474,-6596.147465810068,0.04183208257109072
-160.0,100.0,-40.0,0.0,4,-6806.3707670910635,-6787.586462752762,-18.78427049372661,-6806.3550606788285,-0.015706412234976597
-150.0,100.0,-40.0,0.0,4,-7021.3411677096865,-7002.522802471821,-18.818359894957023,-7021.325155168573,-0.016012541113923362
-140.0,100.0,-40.0,0.0,4,-7238.490080260314,-7219.627844136405,-18.862242369814627,-7238.613462310859,0.12338205054493301
-130.0,100.0,-40.0,0.0,4,-7458.536738476394,-7439.501390803785,-19.03534649789066,-7458.48162485663,-0.05511361976368789
-120.0,100.0,-40.0,0.0,4,-7678.058064664684,-7658.819936070972,-19.238137328452655,-7678.105363958429,0.0472992937447998
-110.0,100.0,-40.0,0.0,4,-7896.637948576712,-7877.064250223438,-19.573719558566186,-7896.5747260515955,-0.06322252511654369
-100.0,100.0,-40.0,0.0,4,-8112.705629341579,-8092.770779623375,-19.934824912288686,-8112.750294580535,0.04466523895644059
-90.0,100.0,-40.0,0.0,4,-8323.664258654218,-8303.463255066019,-20.201000020377073,-8323.755951694993,0.09169304077477136
-80.0,100.0,-40.0,0.0,4,-8529.238167796413,-8508.774142379398,-20.46403176481969,-8529.281719840066,0.04355204365310783
-70.0,100.0,-40.0,0.0,4,-8728.69164398901,-8708.05616196139,-20.635519322560267,-8728.696922689387,0.005278700376948109
-60.0,100.0,-40.0,0.0,4,-8919.62512560175,-8898.940354611157,-20.684806527571332,-8919.667420288763,0.0422946870130545
-50.0,100.0,-40.0,0.0,4,-9105.359875225691,-9084.825277702614,-20.534605512096036,-9105.354922238443,-0.00495298724854365
-40.0,100.0,-40.0,0.0,4,-9286.96750871156,-9266.660233748637,-20.307259391146967,-9286.963884956289,-0.0036237552703823894
-30.0,100.0,-40.0,0.0,4,-9461.166953114001,-9440.959593447784,-20.20737096410546,-9461.236770699521,0.06981758551955863
-20.0,100.0,-40.0,0.0,4,-9629.516515849571,-9609.02786848431,-20.48866056986835,-9629.49775333912,-0.018762510451779235
-10.0,100.0,-40.0,0.0,4,-9784.642604769497,-9763.52832280846,-21.11430236235884,-9784.736379297186,0.09377452768967487
0.0,100.0,-40.0,0.0,4,-9927.28814094021,-9905.867960318152,-21.42017223603613,-9927.244519988677,-0.04362095153373957
10.0,100.0,-40.0,0.0,4,-10057.164650681283,-10035.191531879507,-21.973070069375442,-10057.206668348317,0.042017667034087935
20.0,100.0,-40.0,0.0,4,-10175.373329139458,-10153.345999551982,-22.027325244928065,-10175.397756697337,0.02442755787888018
30.0,100.0,-40.0,0.0,4,-10281.433062454194,-10259.040600416636,-22.392492875827063,-10281.409868603101,-0.023193851093310514
40.0,100.0,-40.0,0.0,4,-10379.143729390295,-10356.641489046797,-22.50227522567219,-10379.115074396057,-0.028654994237513165
50.0,100.0,-40.0,0.0,4,-10462.522063141552,-10439.432473041907,-23.089616751348842,-10462.376052313284,-0.14601082826811762
60.0,100.0,-40.0,0.0,4,-10537.073894763977,-10513.498900725854,-23.574992319799055,-10537.229050791066,0.15515602708910592
70.0,100.0,-40.0,0.0,4,-10595.735221565621,-10571.515520268475,-24.21971291272404,-10595.603601663614,-0.1316199020075146
80.0,100.0,-40.0,0.0,4,-10649.75736251029,-10624.573604293842,-25.1837337724381,-10649.816508463702,0.05914595341164386
90.0,100.0,-40.0,0.0,4,-10686.852429145614,-10660.714171102221,-26.13826560952121,-10687.051072235074,0.19864308945943776
100.0,100.0,-40.0,0.0,4,-10718.177439840321,-10690.48188518649,-27.695571290803493,-10718.232880927588,0.05544108726644481
110.0,100.0,-40.0,0.0,4,-10735.263406438144,-10706.326537051724,-28.936909300933603,-10735.279145800852,0.015739362708700355
120.0,100.0,-40.0,0.0,4,-10746.952022077785,-10716.475463277386,-30.476590490767457,-10747.010768852675,0.058746774890096276
130.0,100.0,-40.0,0.0,4,-10755.140130397702,-10723.43299064695,-31.707184042121682,-10755.125294723657,-0.014835674044661573
140.0,100.0,-40.0,0.0,4,-10753.798132776396,-10721.439624378841,-32.35851017661501,-10753.814167990111,0.016035213715440477
150.0,100.0,-40.0,0.0,4,-10731.261989950814,-10697.739944595134,-33.52202563834585,-10731.288202899024,0.02621294821074116
160.0,100.0,-40.0,0.0,4,-10705.750433773363,-10671.369328716786,-34.38108981220884,-10705.77735916631,0.026925392947305227
170.0,100.0,-40.0,0.0,4,-10683.801277670887,-10648.364241048836,-35.43705814958591,-10683.823799619717,0.022521948829307803
180.0,100.0,-40.0,0.0,4,-10638.718324500067,-10602.657375849625,-36.060972287939414,-10638.741108669532,0.022784169465012383
190.0,100.0,-40.0,0.0,4,-10589.105074524634,-10552.499968902108,-36.605136083477895,-10589.129705355612,0.02463083097791241
200.0,100.0,-40.0,0.0,4,-10541.557801278903,-10504.430085326347,-37.1277492866108,-10541.56360619327,0.005804914366308367
-200.0,120.0,-40.0,0.0,4,-5912.598811439407,-5894.227032909015,-18.37175915572976,-5912.595301862262,-0.003509577144541254
-190.0,120.0,-40.0,0.0,4,-6095.817300156636,-6077.457189281507,-18.36010082202623,-6095.75287731704,-0.06442283959586348
-180.0,120.0,-40.0,0.0,4,-6283.950019262575,-6265.6311103744065,-18.318914874729547,-6283.899957696417,-0.05006156615763757
-170.0,120.0,-40.0,0.0,4,-6478.535063080948,-6460.282994287595,-18.252087113968617,-6478.573527721744,0.03846464079560974
-160.0,120.0,-40.0,0.0,4,-6676.717417105444,-6658.528842631084,-18.188585610223637,-6676.693313772031,-0.024103333413222572
-150.0,120.0,-40.0,0.0,4,-6879.735771465728,-6861.6361912996845,-18.099589433499236,-6879.701783504628,-0.03398796110013791
-140.0,120.0,-40.0,0.0,4,-7084.908836697099,-7066.882739101468,-18.026122366257198,-7084.865030125223,-0.04380657187630277
-130.0,120.0,-40.0,0.0,4,-7293.2391618749425,-7275.2234789979775,-18.01567096280549,-7293.223391331072,-0.015770543870530673
-120.0,120.0,-40.0,0.0,4,-7501.644857562297,-7483.643592420406,-18.001241190278233,-7501.665618252772,0.020760690475071897
-110.0,120.0,-40.0,0.0,4,-7710.71865224018,-7692.540008850886,-18.178648330484886,-7710.730973353854,0.012321113674261142
-100.0,120.0,-40.0,0.0,4,-7919.116485399301,-7900.707970878304,-18.40851397441318,-7919.115169405073,-0.0013159942282072734
-90.0,120.0,-40.0,0.0,4,-8124.256719076299,-8105.546471718938,-18.710264841442946,-8124.303594095245,0.04687501894568413
-80.0,120.0,-40.0,0.0,4,-8324.04090087813,-8304.975019529104,-19.065894600288356,-8324.056201918673,0.015301040542908595
-70.0,120.0,-40.0,0.0,4,-8519.718409461671,-8500.182119647707,-19.536292448949123,-8519.727278648168,0.00886918649666768
-60.0,120.0,-40.0,0.0,4,-8710.67836313765,-8690.652507200848,-20.025862119962117,-8710.78892940303,0.11056626538083947
-50.0,120.0,-40.0,0.0,4,-8891.74508226786,-8871.19996865682,-20.545084409483632,-8891.71160791163,-0.0334743562307267
-40.0,120.0,-40.0,0.0,4,-9065.192467622137,-9044.282552263998,-20.90993257500132,-9065.187920681867,-0.004546940270302002
-30.0,120.0,-40.0,0.0,4,-9231.751779046775,-9210.569160774037,-21.18262145364714,-9231.749645544907,-0.0021335018682293594
-20.0,120.0,-40.0,0.0,4,-9385.54477343741,-9364.23148956675,-21.313270627046403,-9385.502683708319,-0.04208972909145814
-10.0,120.0,-40.0,0.0,4,-9532.330043219305,-9511.05507033024,-21.274966890031116,-9532.302150743053,-0.027892476251508924
0.0,120.0,-40.0,0.0,4,-9667.408977881092,-9646.030384624355,-21.378584115824477,-9667.439768243783,0.030790362690822803
10.0,120.0,-40.0,0.0,4,-9795.632243714137,-9774.469271282416,-21.162954840735253,-9795.646638493956,0.014394779818758252
20.0,120.0,-40.0,0.0,4,-9916.536172199667,-9894.87463316545,-21.66156317484515,-9916.553167720042,0.016995520374621265
30.0,120.0,-40.0,0.0,4,-10021.107849990229,-9999.554457020304,-21.55338475343917,-10021.062419219232,-0.04543077099697257
40.0,120.0,-40.0,0.0,4,-10122.192656393465,-10100.167148776343,-22.025504049501787,-10122.234403310009,0.0417469165440707
50.0,120.0,-40.0,0.0,4,-10203.646955204065,-10181.498705043397,-22.14826319279166,-10203.594598844573,-0.05235635949247808
60.0,120.0,-40.0,0.0,4,-10283.310800319641,-10260.649396692075,-22.661425727889416,-10283.242359214208,-0.06844110543352144
